dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,pred
2012-07-15,3,1,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537,485.98543433857634
2012-07-15,3,1,7,15,0,0,0,1,0.86,0.803,0.47,0.1343,483.9128711150627
2012-07-15,3,1,7,16,0,0,0,1,0.86,0.7879,0.41,0.2239,475.30429435918586
2012-07-15,3,1,7,17,0,0,0,1,0.8,0.7727,0.59,0.4925,527.5472157349383
2012-07-15,3,1,7,18,0,0,0,3,0.72,0.697,0.79,0.3582,410.4107055200015
2012-07-15,3,1,7,19,0,0,0,1,0.72,0.7121,0.84,0.2239,343.3164641264465
2012-07-15,3,1,7,20,0,0,0,1,0.72,0.697,0.79,0.2537,276.65353515727844
2012-07-15,3,1,7,21,0,0,0,1,0.72,0.697,0.79,0.0896,219.4677809146659
2012-07-15,3,1,7,22,0,0,0,1,0.72,0.697,0.74,0.1045,183.65289513281513
2012-07-15,3,1,7,23,0,0,0,1,0.72,0.697,0.79,0.1343,149.1047817819248
2012-07-16,3,1,7,0,0,1,1,3,0.72,0.697,0.79,0.1045,44.2341996546869
2012-07-16,3,1,7,1,0,1,1,2,0.7,0.6667,0.74,0.194,31.462184216247618
2012-07-16,3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045,21.77455824216806
2012-07-16,3,1,7,3,0,1,1,1,0.68,0.6364,0.79,0.0896,22.359384548704213
2012-07-16,3,1,7,4,0,1,1,1,0.68,0.6364,0.79,0.1045,22.359384548704213
2012-07-16,3,1,7,5,0,1,1,1,0.66,0.6061,0.78,0.1045,41.66064680681953
2012-07-16,3,1,7,6,0,1,1,1,0.68,0.6364,0.79,0.1343,131.78207701091492
2012-07-16,3,1,7,7,0,1,1,1,0.72,0.6818,0.7,0.0896,347.2999027581686
2012-07-16,3,1,7,8,0,1,1,1,0.74,0.697,0.66,0.1045,544.9939741391605
2012-07-16,3,1,7,9,0,1,1,1,0.76,0.7121,0.62,0.1642,298.63933740428223
2012-07-16,3,1,7,10,0,1,1,1,0.8,0.7727,0.59,0.0,213.9733628384596
2012-07-16,3,1,7,11,0,1,1,1,0.84,0.803,0.53,0.2239,218.6175263816968
2012-07-16,3,1,7,12,0,1,1,1,0.84,0.7879,0.49,0.1343,258.42674042314695
2012-07-16,3,1,7,13,0,1,1,1,0.84,0.7879,0.49,0.2836,253.27694394403775
2012-07-16,3,1,7,14,0,1,1,1,0.88,0.8182,0.42,0.1045,238.0404990145189
2012-07-16,3,1,7,15,0,1,1,1,0.86,0.803,0.47,0.2537,246.65537699219976
2012-07-16,3,1,7,16,0,1,1,3,0.76,0.7273,0.66,0.5821,287.7639012782909
2012-07-16,3,1,7,17,0,1,1,3,0.76,0.7273,0.66,0.5821,631.850617270116
2012-07-16,3,1,7,18,0,1,1,1,0.84,0.803,0.53,0.0,748.83842849873
2012-07-16,3,1,7,19,0,1,1,1,0.8,0.7879,0.63,0.1343,533.2912066560859
2012-07-16,3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,371.02922822214873
2012-07-16,3,1,7,21,0,1,1,1,0.76,0.7273,0.66,0.1343,278.29257982992516
2012-07-16,3,1,7,22,0,1,1,1,0.76,0.7121,0.62,0.0896,208.9312245723497
2012-07-16,3,1,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,146.39297171077007
2012-07-17,3,1,7,0,0,2,1,1,0.72,0.7121,0.84,0.1045,44.63286943018375
2012-07-17,3,1,7,1,0,2,1,1,0.74,0.697,0.7,0.0,28.77658344955158
2012-07-17,3,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,22.658523072418372
2012-07-17,3,1,7,3,0,2,1,1,0.72,0.6818,0.66,0.0,22.31308373637102
2012-07-17,3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0.0,23.539672910575295
2012-07-17,3,1,7,5,0,2,1,1,0.68,0.6364,0.74,0.0896,52.638588003981134
2012-07-17,3,1,7,6,0,2,1,1,0.72,0.6818,0.66,0.1045,150.52359695054076
2012-07-17,3,1,7,7,0,2,1,2,0.74,0.697,0.7,0.0,351.1343796670407
2012-07-17,3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0.0,549.7642701349422
2012-07-17,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,312.4409482701089
2012-07-17,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,214.99628999224464
2012-07-17,3,1,7,11,0,2,1,2,0.86,0.803,0.47,0.0,229.91067153493515
2012-07-17,3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0.0,250.2186803731093
2012-07-17,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,249.73191398622635
2012-07-17,3,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,245.48583176577213
2012-07-17,3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,248.00166316008162
2012-07-17,3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,384.6527820471544
2012-07-17,3,1,7,17,0,2,1,1,0.92,0.8182,0.29,0.0,707.6936786275895
2012-07-17,3,1,7,18,0,2,1,1,0.9,0.803,0.33,0.194,727.955053863248
2012-07-17,3,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,496.93247723565156
2012-07-17,3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,372.67697007835903
2012-07-17,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,295.58691362534756
2012-07-17,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,224.90413620680818
2012-07-17,3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,168.85687864690317
2012-07-18,3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,46.7840844544482
2012-07-18,3,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,27.949035776916208
2012-07-18,3,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,24.694444634631974
2012-07-18,3,1,7,3,0,3,1,1,0.74,0.697,0.66,0.1343,24.349005298584622
2012-07-18,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,24.934033844871188
2012-07-18,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,53.71832436481629
2012-07-18,3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,153.14454705904092
2012-07-18,3,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,381.8100248729196
2012-07-18,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,577.4158256608681
2012-07-18,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0.0,323.8062620098748
2012-07-18,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,202.80770244320985
2012-07-18,3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0.0,217.48533473317664
2012-07-18,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,244.48158126256283
2012-07-18,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0.0,245.14520700086712
2012-07-18,3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,237.70126716020934
2012-07-18,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,213.44016160495164
2012-07-18,3,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,399.49776353748626
2012-07-18,3,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,769.9820890467752
2012-07-18,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,752.2050781626083
2012-07-18,3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,522.9685066763769
2012-07-18,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,390.7377676072737
2012-07-18,3,1,7,21,0,3,1,1,0.76,0.7121,0.62,0.0,301.2262867607056
2012-07-18,3,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,231.96065334025923
2012-07-18,3,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,172.4190843357276
2012-07-19,3,1,7,0,0,4,1,1,0.74,0.697,0.66,0.0896,48.67003142908652
2012-07-19,3,1,7,1,0,4,1,1,0.74,0.697,0.66,0.0896,30.49027061373097
2012-07-19,3,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,26.04175771419177
2012-07-19,3,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,22.29976786761782
2012-07-19,3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,22.29976786761782
2012-07-19,3,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,48.22925265385396
2012-07-19,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,148.05965726543215
2012-07-19,3,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,361.4976111060286
2012-07-19,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,561.9249401233996
2012-07-19,3,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,301.5523118674193
2012-07-19,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,221.3036204645588
2012-07-19,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,236.1157617511201
2012-07-19,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,258.3203321124285
2012-07-19,3,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,264.09006424832114
2012-07-19,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,249.45689386852246
2012-07-19,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,265.65610360055314
2012-07-19,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,401.63818967961356
2012-07-19,3,1,7,17,0,4,1,1,0.86,0.7879,0.41,0.0,720.1813542430912
2012-07-19,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,722.1701783907145
2012-07-19,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,519.0381375125402
2012-07-19,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,381.43014032154383
2012-07-19,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,205.18994584796624
2012-07-19,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,172.4058369730421
2012-07-19,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,134.9357354089022
2012-07-20,3,1,7,0,0,5,1,3,0.66,0.5909,0.89,0.0896,59.84893678310516
2012-07-20,3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,44.73263660769367
2012-07-20,3,1,7,2,0,5,1,2,0.66,0.5909,0.89,0.0896,35.106051418094424
2012-07-20,3,1,7,3,0,5,1,2,0.66,0.5909,0.89,0.1045,31.915850369337157
2012-07-20,3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,34.146020842903404
2012-07-20,3,1,7,5,0,5,1,2,0.66,0.5909,0.89,0.1343,49.392822379952726
2012-07-20,3,1,7,6,0,5,1,2,0.66,0.5909,0.89,0.1642,139.43374700353112
2012-07-20,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,370.7121586033414
2012-07-20,3,1,7,8,0,5,1,2,0.68,0.6364,0.83,0.1642,628.6768039459387
2012-07-20,3,1,7,9,0,5,1,2,0.7,0.6667,0.79,0.1343,392.63910436151536
2012-07-20,3,1,7,10,0,5,1,2,0.7,0.6667,0.79,0.1642,328.5485845028103
2012-07-20,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194,309.24486231803036
2012-07-20,3,1,7,12,0,5,1,3,0.68,0.6364,0.83,0.1642,341.7170736451855
2012-07-20,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045,332.4345581935405
2012-07-20,3,1,7,14,0,5,1,3,0.7,0.6667,0.84,0.1642,323.5802326082231
2012-07-20,3,1,7,15,0,5,1,2,0.7,0.6667,0.84,0.2985,360.7655230653599
2012-07-20,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,436.77801881682007
2012-07-20,3,1,7,17,0,5,1,2,0.66,0.5909,0.89,0.4179,477.7691105553538
2012-07-20,3,1,7,18,0,5,1,2,0.66,0.6061,0.78,0.3284,641.8646677244857
2012-07-20,3,1,7,19,0,5,1,2,0.64,0.5758,0.83,0.2836,401.9239760054919
2012-07-20,3,1,7,20,0,5,1,3,0.64,0.5758,0.83,0.3881,256.853114113161
2012-07-20,3,1,7,21,0,5,1,3,0.62,0.5758,0.83,0.3284,183.628602838282
2012-07-20,3,1,7,22,0,5,1,2,0.62,0.5758,0.83,0.194,226.11438719066766
2012-07-20,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836,173.31113127344773
2012-07-21,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,83.24421572872679
2012-07-21,3,1,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,81.31923544258706
2012-07-21,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,49.077296501667995
2012-07-21,3,1,7,3,0,6,0,3,0.6,0.5455,0.88,0.2537,23.60552884973194
2012-07-21,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,15.369684129831606
2012-07-21,3,1,7,5,0,6,0,3,0.58,0.5455,0.88,0.2537,20.323051160015932
2012-07-21,3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537,9.444569376520512
2012-07-21,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,113.46928636800813
2012-07-21,3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537,228.40750970937995
2012-07-21,3,1,7,9,0,6,0,2,0.58,0.5455,0.83,0.194,287.7254272245358
2012-07-21,3,1,7,10,0,6,0,3,0.58,0.5455,0.88,0.2537,284.63311759553136
2012-07-21,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537,425.1956620437264
2012-07-21,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,323.3173197605319
2012-07-21,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642,347.9254355510704
2012-07-21,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,441.42454278311897
2012-07-21,3,1,7,15,0,6,0,3,0.6,0.5455,0.88,0.2537,295.11029832183107
2012-07-21,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.194,297.9274247912917
2012-07-21,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642,341.71744978155454
2012-07-21,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.194,391.48809998438816
2012-07-21,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,375.6631724837507
2012-07-21,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,245.14399788898135
2012-07-21,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642,246.15182145875409
2012-07-21,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045,221.2721629871427
2012-07-21,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0.0,197.467312739652
2012-07-22,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,101.40375002846388
2012-07-22,3,1,7,1,0,0,0,2,0.6,0.5455,0.88,0.1642,89.12632929117422
2012-07-22,3,1,7,2,0,0,0,2,0.6,0.5455,0.88,0.1045,73.0331982507117
2012-07-22,3,1,7,3,0,0,0,2,0.6,0.5455,0.88,0.1045,38.361130866438224
2012-07-22,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,23.658639133013512
2012-07-22,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,23.602768419139093
2012-07-22,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,48.01610141058117
2012-07-22,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0.0,116.59643544359604
2012-07-22,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,202.6327564900827
2012-07-22,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0.0,242.108415083297
2012-07-22,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,373.7051584493434
2012-07-22,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0,469.49500558630746
2012-07-22,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,525.0375896321032
2012-07-22,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,522.1523004751779
2012-07-22,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,518.8024759972027
2012-07-22,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,521.4823025904396
2012-07-22,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,510.0201222729788
2012-07-22,3,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,549.6522785718925
2012-07-22,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,528.7790866878976
2012-07-22,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,426.7282294256532
2012-07-22,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,300.43025924180114
2012-07-22,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,220.71622477372142
2012-07-22,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,187.4497051121811
2012-07-22,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,154.66748732143427
2012-07-23,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,42.874660078815964
2012-07-23,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,27.421762961101862
2012-07-23,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,19.432975318497814
2012-07-23,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,18.749232197932617
2012-07-23,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,19.38881938153401
2012-07-23,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,37.06946580924832
2012-07-23,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,122.33634177839357
2012-07-23,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,336.2874255822147
2012-07-23,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,533.1335428443178
2012-07-23,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,291.16671590690055
2012-07-23,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,218.68475705959605
2012-07-23,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,230.0170338958961
2012-07-23,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,261.5640493965705
2012-07-23,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,260.50754288699375
2012-07-23,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,254.78392187641296
2012-07-23,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,272.74333583465307
2012-07-23,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,408.5405074021205
2012-07-23,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,787.226414387225
2012-07-23,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,765.3314820227642
2012-07-23,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,521.4674839076489
2012-07-23,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,379.0103544768245
2012-07-23,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,280.40262073251085
2012-07-23,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,211.2617660968622
2012-07-23,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,154.6978315215552
2012-07-24,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,48.86773076864993
2012-07-24,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,31.20842674683452
2012-07-24,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,24.725507540609367
2012-07-24,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,24.380068204562015
2012-07-24,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,23.140471379349744
2012-07-24,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,52.638588003981134
2012-07-24,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,153.30440752341804
2012-07-24,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,381.2609965858495
2012-07-24,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,573.2412854488872
2012-07-24,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,314.4414750986428
2012-07-24,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,210.14616706032922
2012-07-24,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,224.92373906549943
2012-07-24,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,260.24642454272066
2012-07-24,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,251.70643982836302
2012-07-24,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,246.5997125205649
2012-07-24,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,262.11781984977387
2012-07-24,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,397.8340659621907
2012-07-24,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,766.9633575603052
2012-07-24,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,774.326713055546
2012-07-24,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,555.1069418557337
2012-07-24,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,394.395694406949
2012-07-24,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,297.8939091639402
2012-07-24,3,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,223.1949110830305
2012-07-24,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,161.18250980436866
2012-07-25,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,46.916041110632435
2012-07-25,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,32.24658222074606
2012-07-25,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,23.53784128046816
2012-07-25,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,21.965812770216537
2012-07-25,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,17.419000895108272
2012-07-25,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,52.84923591286592
2012-07-25,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,151.67351100555257
2012-07-25,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,378.06383189834463
2012-07-25,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,583.2191508826829
2012-07-25,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,328.32451604689044
2012-07-25,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0.0,220.83954961308822
2012-07-25,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0.0,238.27024699678142
2012-07-25,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0.0,274.8959805386846
2012-07-25,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,278.6034678209892
2012-07-25,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,269.3257110444968
2012-07-25,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,281.8700505721101
2012-07-25,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,418.273496333576
2012-07-25,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.0,758.3283662533008
2012-07-25,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,777.390820483106
2012-07-25,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,546.9824059997328
2012-07-25,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,395.74354520590975
2012-07-25,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,306.37787762820983
2012-07-25,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,236.51138958741257
2012-07-25,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,165.22413502985063
2012-07-26,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,52.751317344123166
2012-07-26,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,31.68482626211076
2012-07-26,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,24.682914424930356
2012-07-26,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,22.907623829699745
2012-07-26,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,25.353172312233962
2012-07-26,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,54.85128893686535
2012-07-26,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,140.66411962097632
2012-07-26,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,364.52580320598577
2012-07-26,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,534.0132450558312
2012-07-26,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,310.8970568992742
2012-07-26,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,220.59485388861174
2012-07-26,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,230.85430107998934
2012-07-26,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,257.04804094851414
2012-07-26,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,250.76330282046914
2012-07-26,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,236.04530987240292
2012-07-26,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,242.53452714377372
2012-07-26,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,372.6910949512413
2012-07-26,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,715.4981684180071
2012-07-26,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,701.8501662266259
2012-07-26,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,477.079898164501
2012-07-26,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,348.88550137265804
2012-07-26,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,233.93363412912532
2012-07-26,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,175.02922848890145
2012-07-26,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,197.20285123975415
2012-07-27,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,66.40080381334555
2012-07-27,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,44.635862187723944
2012-07-27,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,36.61254409116414
2012-07-27,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,33.42234304240687
2012-07-27,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,30.444059935279423
2012-07-27,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,51.708448374478344
2012-07-27,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,142.2952290092175
2012-07-27,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,398.13618442611886
2012-07-27,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,642.7276881760625
2012-07-27,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,396.47721145070284
2012-07-27,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,331.66583684047527
2012-07-27,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,347.66352806994
2012-07-27,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,411.3309715544605
